Volume Fraction,Matrix Density,Matrix Elastic Modulus,Matrix Poisson's Ratio,Matrix Yield Strength,Matrix Hardening Parameter,Temperature,Fiber Density,Fiber Elastic Modulus 1,Fiber Elastic Modulus 2,Fiber Elastic Modulus 3,Fiber Poisson 1,Fiber Poisson 2,Fiber Poisson 3,Fiber Shear 1,Fiber Shear 2,Fiber Shear 3,Yield Strength
0.44,1200,1186.206897,0.37,89.655172,0.22999764,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,105.1611017
0.45,1200,1186.206897,0.37,89.655172,0.22999764,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,105.6306475
0.46,1200,1186.206897,0.37,89.655172,0.22999764,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,105.3274553
0.47,1200,1186.206897,0.37,89.655172,0.22999764,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,104.7031629
0.48,1200,1186.206897,0.37,89.655172,0.22999764,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,105.3038814
0.49,1200,1186.206897,0.37,89.655172,0.22999764,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,109.0412177
0.5,1200,1186.206897,0.37,89.655172,0.22999764,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,107.620098
0.01,1200,1354.231975,0.37,77.586207,0.23256682,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,76.62785457
0.02,1200,1354.231975,0.37,77.586207,0.23256682,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,97.68637388
0.03,1200,1354.231975,0.37,77.586207,0.23256682,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,97.66497694
0.04,1200,1354.231975,0.37,77.586207,0.23256682,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,96.01379115
0.05,1200,1354.231975,0.37,77.586207,0.23256682,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,97.01047338
0.06,1200,1354.231975,0.37,77.586207,0.23256682,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,94.59949484
0.07,1200,1354.231975,0.37,77.586207,0.23256682,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,94.4939885
0.08,1200,1354.231975,0.37,77.586207,0.23256682,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,92.85359691
0.09,1200,1354.231975,0.37,77.586207,0.23256682,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,92.7060699
0.1,1200,1354.231975,0.37,77.586207,0.23256682,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,91.22100702
0.11,1200,1354.231975,0.37,77.586207,0.23256682,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,91.69088267
0.12,1200,1354.231975,0.37,77.586207,0.23256682,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,90.21990397
0.13,1200,1354.231975,0.37,77.586207,0.23256682,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,92.36118737
0.14,1200,1354.231975,0.37,77.586207,0.23256682,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,91.82137238
0.15,1200,1354.231975,0.37,77.586207,0.23256682,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,91.08823683
0.16,1200,1354.231975,0.37,77.586207,0.23256682,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,88.98125937
0.17,1200,1354.231975,0.37,77.586207,0.23256682,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,86.03287463
0.18,1200,1354.231975,0.37,77.586207,0.23256682,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,88.82297842
0.19,1200,1354.231975,0.37,77.586207,0.23256682,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,89.17256548
0.2,1200,1354.231975,0.37,77.586207,0.23256682,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,88.96505001
0.21,1200,1354.231975,0.37,77.586207,0.23256682,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,90.50179157
0.22,1200,1354.231975,0.37,77.586207,0.23256682,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,87.07836963
0.23,1200,1354.231975,0.37,77.586207,0.23256682,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,92.07857181
0.24,1200,1354.231975,0.37,77.586207,0.23256682,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,88.29227264
0.25,1200,1354.231975,0.37,77.586207,0.23256682,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,89.56193511
0.26,1200,1354.231975,0.37,77.586207,0.23256682,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,88.38198799
0.27,1200,1354.231975,0.37,77.586207,0.23256682,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,91.1041853
0.28,1200,1354.231975,0.37,77.586207,0.23256682,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,89.5806705
0.29,1200,1354.231975,0.37,77.586207,0.23256682,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,87.43417704
0.3,1200,1354.231975,0.37,77.586207,0.23256682,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,88.78002181
0.31,1200,1354.231975,0.37,77.586207,0.23256682,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,88.68668327
0.32,1200,1354.231975,0.37,77.586207,0.23256682,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,90.17007258
0.33,1200,1354.231975,0.37,77.586207,0.23256682,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,89.1399676
0.34,1200,1354.231975,0.37,77.586207,0.23256682,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,93.32883403
0.35,1200,1354.231975,0.37,77.586207,0.23256682,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,87.87256996
0.36,1200,1354.231975,0.37,77.586207,0.23256682,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,92.4540807
0.37,1200,1354.231975,0.37,77.586207,0.23256682,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,88.80583795
0.38,1200,1354.231975,0.37,77.586207,0.23256682,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,91.20291452
0.39,1200,1354.231975,0.37,77.586207,0.23256682,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,89.53186121
0.4,1200,1354.231975,0.37,77.586207,0.23256682,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,90.18356155
0.41,1200,1354.231975,0.37,77.586207,0.23256682,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,90.67588236
0.42,1200,1354.231975,0.37,77.586207,0.23256682,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,93.0477425
0.43,1200,1354.231975,0.37,77.586207,0.23256682,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,88.84487546
0.44,1200,1354.231975,0.37,77.586207,0.23256682,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,90.33514833
0.45,1200,1354.231975,0.37,77.586207,0.23256682,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,91.51116802
0.46,1200,1354.231975,0.37,77.586207,0.23256682,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,89.81854045
0.47,1200,1354.231975,0.37,77.586207,0.23256682,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,90.63661287
0.48,1200,1354.231975,0.37,77.586207,0.23256682,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,91.37756959
0.49,1200,1354.231975,0.37,77.586207,0.23256682,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,92.55815729
0.5,1200,1354.231975,0.37,77.586207,0.23256682,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,92.22378141
0.01,1200,1655.172414,0.37,67.241379,0.544620657,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,92.24613121
0.02,1200,1655.172414,0.37,67.241379,0.544620657,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,95.03457667
0.03,1200,1655.172414,0.37,67.241379,0.544620657,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,93.82157827
0.04,1200,1655.172414,0.37,67.241379,0.544620657,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,93.17112953
0.05,1200,1655.172414,0.37,67.241379,0.544620657,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,93.04141267
0.06,1200,1655.172414,0.37,67.241379,0.544620657,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,91.40261743
0.07,1200,1655.172414,0.37,67.241379,0.544620657,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,90.87053087
0.08,1200,1655.172414,0.37,67.241379,0.544620657,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,89.48375764
0.09,1200,1655.172414,0.37,67.241379,0.544620657,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,88.13136491
0.1,1200,1655.172414,0.37,67.241379,0.544620657,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,88.6904914
0.11,1200,1655.172414,0.37,67.241379,0.544620657,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,87.31151718
0.12,1200,1655.172414,0.37,67.241379,0.544620657,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,87.41899122
0.13,1200,1655.172414,0.37,67.241379,0.544620657,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,86.88062236
0.14,1200,1655.172414,0.37,67.241379,0.544620657,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,88.06218236
0.15,1200,1655.172414,0.37,67.241379,0.544620657,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,85.4978017
0.16,1200,1655.172414,0.37,67.241379,0.544620657,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,83.98976562
0.17,1200,1655.172414,0.37,67.241379,0.544620657,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,82.83604257
0.18,1200,1655.172414,0.37,67.241379,0.544620657,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,84.68027265
0.19,1200,1655.172414,0.37,67.241379,0.544620657,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,84.70618498
0.2,1200,1655.172414,0.37,67.241379,0.544620657,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,84.21920355
0.21,1200,1655.172414,0.37,67.241379,0.544620657,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,85.81453248
0.22,1200,1655.172414,0.37,67.241379,0.544620657,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,84.35970886
0.23,1200,1655.172414,0.37,67.241379,0.544620657,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,86.01498699
0.24,1200,1655.172414,0.37,67.241379,0.544620657,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,84.03604192
0.25,1200,1655.172414,0.37,67.241379,0.544620657,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,86.39329607
0.26,1200,1655.172414,0.37,67.241379,0.544620657,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,84.27973605
0.27,1200,1655.172414,0.37,67.241379,0.544620657,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,85.65193409
0.28,1200,1655.172414,0.37,67.241379,0.544620657,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,85.65008657
0.29,1200,1655.172414,0.37,67.241379,0.544620657,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,84.55051287
0.3,1200,1655.172414,0.37,67.241379,0.544620657,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,83.32769174
0.31,1200,1655.172414,0.37,67.241379,0.544620657,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,84.2685593
0.32,1200,1655.172414,0.37,67.241379,0.544620657,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,86.94236975
0.33,1200,1655.172414,0.37,67.241379,0.544620657,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,84.32536026
0.34,1200,1655.172414,0.37,67.241379,0.544620657,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,87.79569289
0.35,1200,1655.172414,0.37,67.241379,0.544620657,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,83.52761342
0.36,1200,1655.172414,0.37,67.241379,0.544620657,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,86.76673584
0.37,1200,1655.172414,0.37,67.241379,0.544620657,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,84.09805592
0.38,1200,1655.172414,0.37,67.241379,0.544620657,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,86.25021743
0.39,1200,1655.172414,0.37,67.241379,0.544620657,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,84.23746201
0.4,1200,1655.172414,0.37,67.241379,0.544620657,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,86.21322665
0.41,1200,1655.172414,0.37,67.241379,0.544620657,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,85.48291612
0.42,1200,1655.172414,0.37,67.241379,0.544620657,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,87.18681558
0.43,1200,1655.172414,0.37,67.241379,0.544620657,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,85.67790378
0.44,1200,1655.172414,0.37,67.241379,0.544620657,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,86.25657624
0.45,1200,1655.172414,0.37,67.241379,0.544620657,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,85.14762415
0.46,1200,1655.172414,0.37,67.241379,0.544620657,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,84.73748412
0.47,1200,1655.172414,0.37,67.241379,0.544620657,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,86.09337946
0.48,1200,1655.172414,0.37,67.241379,0.544620657,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,86.81989773
0.49,1200,1655.172414,0.37,67.241379,0.544620657,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,89.39672422
0.5,1200,1655.172414,0.37,67.241379,0.544620657,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,86.04986516
0.01,1200,1396.551724,0.37,62.068966,0.346699482,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,79.91171965
0.02,1200,1396.551724,0.37,62.068966,0.346699482,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,82.03751767
0.03,1200,1396.551724,0.37,62.068966,0.346699482,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,81.36275189
0.04,1200,1396.551724,0.37,62.068966,0.346699482,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,79.80249143
0.05,1200,1396.551724,0.37,62.068966,0.346699482,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,80.79468847
0.06,1200,1396.551724,0.37,62.068966,0.346699482,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,79.17383842
0.07,1200,1396.551724,0.37,62.068966,0.346699482,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,78.45831434
0.08,1200,1396.551724,0.37,62.068966,0.346699482,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,77.7700066
0.09,1200,1396.551724,0.37,62.068966,0.346699482,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,77.30664713
0.1,1200,1396.551724,0.37,62.068966,0.346699482,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,76.89261221
0.11,1200,1396.551724,0.37,62.068966,0.346699482,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,75.97782604
0.12,1200,1396.551724,0.37,62.068966,0.346699482,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,75.60817686
0.13,1200,1396.551724,0.37,62.068966,0.346699482,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,77.01258103
0.14,1200,1396.551724,0.37,62.068966,0.346699482,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,75.75425904
0.15,1200,1396.551724,0.37,62.068966,0.346699482,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,75.48816552
0.16,1200,1396.551724,0.37,62.068966,0.346699482,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,74.92842238
0.17,1200,1396.551724,0.37,62.068966,0.346699482,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,70.59286294
0.18,1200,1396.551724,0.37,62.068966,0.346699482,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,74.26869907
0.19,1200,1396.551724,0.37,62.068966,0.346699482,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,73.31066997
0.2,1200,1396.551724,0.37,62.068966,0.346699482,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,74.57241043
0.21,1200,1396.551724,0.37,62.068966,0.346699482,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,74.78415741
0.22,1200,1396.551724,0.37,62.068966,0.346699482,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,71.6510009
0.23,1200,1396.551724,0.37,62.068966,0.346699482,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,74.15555736
0.24,1200,1396.551724,0.37,62.068966,0.346699482,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,73.66255841
0.25,1200,1396.551724,0.37,62.068966,0.346699482,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,73.72058123
0.26,1200,1396.551724,0.37,62.068966,0.346699482,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,73.34249546
0.27,1200,1396.551724,0.37,62.068966,0.346699482,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,73.92831105
0.28,1200,1396.551724,0.37,62.068966,0.346699482,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,74.97851182
0.29,1200,1396.551724,0.37,62.068966,0.346699482,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,73.13684314
0.3,1200,1396.551724,0.37,62.068966,0.346699482,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,72.91256458
0.31,1200,1396.551724,0.37,62.068966,0.346699482,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,72.74150087
0.32,1200,1396.551724,0.37,62.068966,0.346699482,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,73.77373956
0.33,1200,1396.551724,0.37,62.068966,0.346699482,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,72.69452653
0.34,1200,1396.551724,0.37,62.068966,0.346699482,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,76.39474087
0.35,1200,1396.551724,0.37,62.068966,0.346699482,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,72.37835985
0.36,1200,1396.551724,0.37,62.068966,0.346699482,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,75.17318908
0.37,1200,1396.551724,0.37,62.068966,0.346699482,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,72.81171012
0.38,1200,1396.551724,0.37,62.068966,0.346699482,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,75.95808584
0.39,1200,1396.551724,0.37,62.068966,0.346699482,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,72.52833284
0.4,1200,1396.551724,0.37,62.068966,0.346699482,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,74.72492478
0.41,1200,1396.551724,0.37,62.068966,0.346699482,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,74.57938614
0.42,1200,1396.551724,0.37,62.068966,0.346699482,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,75.62812644
0.43,1200,1396.551724,0.37,62.068966,0.346699482,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,73.32245472
0.44,1200,1396.551724,0.37,62.068966,0.346699482,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,74.09290161
0.45,1200,1396.551724,0.37,62.068966,0.346699482,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,75.50750632
0.46,1200,1396.551724,0.37,62.068966,0.346699482,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,73.86720416
0.47,1200,1396.551724,0.37,62.068966,0.346699482,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,74.18134523
0.48,1200,1396.551724,0.37,62.068966,0.346699482,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,75.04286886
0.49,1200,1396.551724,0.37,62.068966,0.346699482,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,77.35328074
0.5,1200,1396.551724,0.37,62.068966,0.346699482,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,76.40005891
0.01,1200,1075.862069,0.37,46.551724,0.285243921,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,60.056386
0.02,1200,1075.862069,0.37,46.551724,0.285243921,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,61.76233612
0.03,1200,1075.862069,0.37,46.551724,0.285243921,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,62.26398012
0.04,1200,1075.862069,0.37,46.551724,0.285243921,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,61.12051947
0.05,1200,1075.862069,0.37,46.551724,0.285243921,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,61.62824507
0.06,1200,1075.862069,0.37,46.551724,0.285243921,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,59.62998729
0.07,1200,1075.862069,0.37,46.551724,0.285243921,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,60.53907932
0.08,1200,1075.862069,0.37,46.551724,0.285243921,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,58.74771662
0.09,1200,1075.862069,0.37,46.551724,0.285243921,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,58.93618332
0.1,1200,1075.862069,0.37,46.551724,0.285243921,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,57.62078146
0.11,1200,1075.862069,0.37,46.551724,0.285243921,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,57.95548184
0.12,1200,1075.862069,0.37,46.551724,0.285243921,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,58.17815071
0.13,1200,1075.862069,0.37,46.551724,0.285243921,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,58.24715386
0.14,1200,1075.862069,0.37,46.551724,0.285243921,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,57.53838751
0.15,1200,1075.862069,0.37,46.551724,0.285243921,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,56.8992285
0.16,1200,1075.862069,0.37,46.551724,0.285243921,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,57.33289133
0.17,1200,1075.862069,0.37,46.551724,0.285243921,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,53.99369855
0.18,1200,1075.862069,0.37,46.551724,0.285243921,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,55.9328338
0.19,1200,1075.862069,0.37,46.551724,0.285243921,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,56.35067768
0.2,1200,1075.862069,0.37,46.551724,0.285243921,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,56.27674597
0.21,1200,1075.862069,0.37,46.551724,0.285243921,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,57.57377195
0.22,1200,1075.862069,0.37,46.551724,0.285243921,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,54.98026004
0.23,1200,1075.862069,0.37,46.551724,0.285243921,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,56.64866307
0.24,1200,1075.862069,0.37,46.551724,0.285243921,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,56.09628947
0.25,1200,1075.862069,0.37,46.551724,0.285243921,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,57.01637107
0.26,1200,1075.862069,0.37,46.551724,0.285243921,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,55.08143434
0.27,1200,1075.862069,0.37,46.551724,0.285243921,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,56.76595167
0.28,1200,1075.862069,0.37,46.551724,0.285243921,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,56.51519223
0.29,1200,1075.862069,0.37,46.551724,0.285243921,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,55.18871531
0.3,1200,1075.862069,0.37,46.551724,0.285243921,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,54.98394926
0.31,1200,1075.862069,0.37,46.551724,0.285243921,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,55.88929245
0.32,1200,1075.862069,0.37,46.551724,0.285243921,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,56.17118545
0.33,1200,1075.862069,0.37,46.551724,0.285243921,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,55.290128
0.34,1200,1075.862069,0.37,46.551724,0.285243921,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,57.97817063
0.35,1200,1075.862069,0.37,46.551724,0.285243921,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,55.22975514
0.36,1200,1075.862069,0.37,46.551724,0.285243921,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,57.66300452
0.37,1200,1075.862069,0.37,46.551724,0.285243921,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,55.85670601
0.38,1200,1075.862069,0.37,46.551724,0.285243921,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,57.6962406
0.39,1200,1075.862069,0.37,46.551724,0.285243921,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,56.53113848
0.4,1200,1075.862069,0.37,46.551724,0.285243921,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,57.72270819
0.41,1200,1075.862069,0.37,46.551724,0.285243921,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,57.51880121
0.42,1200,1075.862069,0.37,46.551724,0.285243921,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,58.51768668
0.43,1200,1075.862069,0.37,46.551724,0.285243921,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,55.60309484
