Volume Fraction,Matrix Density,Matrix Elastic Modulus,Matrix Poisson's Ratio,Matrix Yield Strength,Matrix Hardening Parameter,Temperature,Fiber Density,Fiber Elastic Modulus 1,Fiber Elastic Modulus 2,Fiber Elastic Modulus 3,Fiber Poisson 1,Fiber Poisson 2,Fiber Poisson 3,Fiber Shear 1,Fiber Shear 2,Fiber Shear 3,Density
0.02,1200,1655.172414,0.37,67.241379,0.544620657,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1226.8
0.03,1200,1655.172414,0.37,67.241379,0.544620657,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1240.2
0.04,1200,1655.172414,0.37,67.241379,0.544620657,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1253.6
0.05,1200,1655.172414,0.37,67.241379,0.544620657,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1267
0.06,1200,1655.172414,0.37,67.241379,0.544620657,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1280.4
0.07,1200,1655.172414,0.37,67.241379,0.544620657,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1293.8
0.08,1200,1655.172414,0.37,67.241379,0.544620657,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1307.2
0.09,1200,1655.172414,0.37,67.241379,0.544620657,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1320.6
0.1,1200,1655.172414,0.37,67.241379,0.544620657,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1334
0.11,1200,1655.172414,0.37,67.241379,0.544620657,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1347.4
0.12,1200,1655.172414,0.37,67.241379,0.544620657,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1360.8
0.13,1200,1655.172414,0.37,67.241379,0.544620657,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1374.2
0.14,1200,1655.172414,0.37,67.241379,0.544620657,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1387.6
0.15,1200,1655.172414,0.37,67.241379,0.544620657,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1401
0.16,1200,1655.172414,0.37,67.241379,0.544620657,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1414.4
0.17,1200,1655.172414,0.37,67.241379,0.544620657,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1427.8
0.18,1200,1655.172414,0.37,67.241379,0.544620657,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1441.2
0.19,1200,1655.172414,0.37,67.241379,0.544620657,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1454.6
0.2,1200,1655.172414,0.37,67.241379,0.544620657,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1468
0.21,1200,1655.172414,0.37,67.241379,0.544620657,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1481.4
0.22,1200,1655.172414,0.37,67.241379,0.544620657,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1494.8
0.23,1200,1655.172414,0.37,67.241379,0.544620657,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1508.2
0.24,1200,1655.172414,0.37,67.241379,0.544620657,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1521.6
0.25,1200,1655.172414,0.37,67.241379,0.544620657,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1535
0.26,1200,1655.172414,0.37,67.241379,0.544620657,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1548.4
0.27,1200,1655.172414,0.37,67.241379,0.544620657,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1561.8
0.28,1200,1655.172414,0.37,67.241379,0.544620657,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1575.2
0.29,1200,1655.172414,0.37,67.241379,0.544620657,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1588.6
0.3,1200,1655.172414,0.37,67.241379,0.544620657,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1602
0.31,1200,1655.172414,0.37,67.241379,0.544620657,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1615.4
0.32,1200,1655.172414,0.37,67.241379,0.544620657,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1628.8
0.33,1200,1655.172414,0.37,67.241379,0.544620657,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1642.2
0.34,1200,1655.172414,0.37,67.241379,0.544620657,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1655.6
0.35,1200,1655.172414,0.37,67.241379,0.544620657,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1669
0.36,1200,1655.172414,0.37,67.241379,0.544620657,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1682.4
0.37,1200,1655.172414,0.37,67.241379,0.544620657,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1695.8
0.38,1200,1655.172414,0.37,67.241379,0.544620657,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1709.2
0.39,1200,1655.172414,0.37,67.241379,0.544620657,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1722.6
0.4,1200,1655.172414,0.37,67.241379,0.544620657,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1736
0.41,1200,1655.172414,0.37,67.241379,0.544620657,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1749.4
0.42,1200,1655.172414,0.37,67.241379,0.544620657,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1762.8
0.43,1200,1655.172414,0.37,67.241379,0.544620657,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1776.2
0.44,1200,1655.172414,0.37,67.241379,0.544620657,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1789.6
0.45,1200,1655.172414,0.37,67.241379,0.544620657,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1803
0.46,1200,1655.172414,0.37,67.241379,0.544620657,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1816.4
0.47,1200,1655.172414,0.37,67.241379,0.544620657,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1829.8
0.48,1200,1655.172414,0.37,67.241379,0.544620657,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1843.2
0.49,1200,1655.172414,0.37,67.241379,0.544620657,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1856.6
0.5,1200,1655.172414,0.37,67.241379,0.544620657,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1870
0.01,1200,1396.551724,0.37,62.068966,0.346699482,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1213.4
0.02,1200,1396.551724,0.37,62.068966,0.346699482,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1226.8
0.03,1200,1396.551724,0.37,62.068966,0.346699482,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1240.2
0.04,1200,1396.551724,0.37,62.068966,0.346699482,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1253.6
0.05,1200,1396.551724,0.37,62.068966,0.346699482,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1267
0.06,1200,1396.551724,0.37,62.068966,0.346699482,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1280.4
0.07,1200,1396.551724,0.37,62.068966,0.346699482,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1293.8
0.08,1200,1396.551724,0.37,62.068966,0.346699482,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1307.2
0.09,1200,1396.551724,0.37,62.068966,0.346699482,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1320.6
0.1,1200,1396.551724,0.37,62.068966,0.346699482,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1334
0.11,1200,1396.551724,0.37,62.068966,0.346699482,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1347.4
0.12,1200,1396.551724,0.37,62.068966,0.346699482,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1360.8
0.13,1200,1396.551724,0.37,62.068966,0.346699482,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1374.2
0.14,1200,1396.551724,0.37,62.068966,0.346699482,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1387.6
0.15,1200,1396.551724,0.37,62.068966,0.346699482,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1401
0.16,1200,1396.551724,0.37,62.068966,0.346699482,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1414.4
0.17,1200,1396.551724,0.37,62.068966,0.346699482,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1427.8
0.18,1200,1396.551724,0.37,62.068966,0.346699482,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1441.2
0.19,1200,1396.551724,0.37,62.068966,0.346699482,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1454.6
0.2,1200,1396.551724,0.37,62.068966,0.346699482,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1468
0.21,1200,1396.551724,0.37,62.068966,0.346699482,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1481.4
0.22,1200,1396.551724,0.37,62.068966,0.346699482,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1494.8
0.23,1200,1396.551724,0.37,62.068966,0.346699482,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1508.2
0.24,1200,1396.551724,0.37,62.068966,0.346699482,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1521.6
0.25,1200,1396.551724,0.37,62.068966,0.346699482,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1535
0.26,1200,1396.551724,0.37,62.068966,0.346699482,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1548.4
0.27,1200,1396.551724,0.37,62.068966,0.346699482,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1561.8
0.28,1200,1396.551724,0.37,62.068966,0.346699482,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1575.2
0.29,1200,1396.551724,0.37,62.068966,0.346699482,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1588.6
0.3,1200,1396.551724,0.37,62.068966,0.346699482,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1602
0.31,1200,1396.551724,0.37,62.068966,0.346699482,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1615.4
0.32,1200,1396.551724,0.37,62.068966,0.346699482,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1628.8
0.33,1200,1396.551724,0.37,62.068966,0.346699482,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1642.2
0.34,1200,1396.551724,0.37,62.068966,0.346699482,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1655.6
0.35,1200,1396.551724,0.37,62.068966,0.346699482,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1669
0.36,1200,1396.551724,0.37,62.068966,0.346699482,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1682.4
0.37,1200,1396.551724,0.37,62.068966,0.346699482,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1695.8
0.38,1200,1396.551724,0.37,62.068966,0.346699482,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1709.2
0.39,1200,1396.551724,0.37,62.068966,0.346699482,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1722.6
0.4,1200,1396.551724,0.37,62.068966,0.346699482,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1736
0.41,1200,1396.551724,0.37,62.068966,0.346699482,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1749.4
0.42,1200,1396.551724,0.37,62.068966,0.346699482,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1762.8
0.43,1200,1396.551724,0.37,62.068966,0.346699482,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1776.2
0.44,1200,1396.551724,0.37,62.068966,0.346699482,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1789.6
0.45,1200,1396.551724,0.37,62.068966,0.346699482,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1803
0.46,1200,1396.551724,0.37,62.068966,0.346699482,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1816.4
0.47,1200,1396.551724,0.37,62.068966,0.346699482,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1829.8
0.48,1200,1396.551724,0.37,62.068966,0.346699482,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1843.2
0.49,1200,1396.551724,0.37,62.068966,0.346699482,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1856.6
0.5,1200,1396.551724,0.37,62.068966,0.346699482,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1870
0.01,1200,1075.862069,0.37,46.551724,0.285243921,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1213.4
0.02,1200,1075.862069,0.37,46.551724,0.285243921,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1226.8
0.03,1200,1075.862069,0.37,46.551724,0.285243921,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1240.2
0.04,1200,1075.862069,0.37,46.551724,0.285243921,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1253.6
0.05,1200,1075.862069,0.37,46.551724,0.285243921,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1267
0.06,1200,1075.862069,0.37,46.551724,0.285243921,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1280.4
0.07,1200,1075.862069,0.37,46.551724,0.285243921,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1293.8
0.08,1200,1075.862069,0.37,46.551724,0.285243921,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1307.2
0.09,1200,1075.862069,0.37,46.551724,0.285243921,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1320.6
0.1,1200,1075.862069,0.37,46.551724,0.285243921,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1334
0.11,1200,1075.862069,0.37,46.551724,0.285243921,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1347.4
0.12,1200,1075.862069,0.37,46.551724,0.285243921,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1360.8
0.13,1200,1075.862069,0.37,46.551724,0.285243921,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1374.2
0.14,1200,1075.862069,0.37,46.551724,0.285243921,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1387.6
0.15,1200,1075.862069,0.37,46.551724,0.285243921,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1401
0.16,1200,1075.862069,0.37,46.551724,0.285243921,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1414.4
0.17,1200,1075.862069,0.37,46.551724,0.285243921,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1427.8
0.18,1200,1075.862069,0.37,46.551724,0.285243921,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1441.2
0.19,1200,1075.862069,0.37,46.551724,0.285243921,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1454.6
0.2,1200,1075.862069,0.37,46.551724,0.285243921,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1468
0.21,1200,1075.862069,0.37,46.551724,0.285243921,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1481.4
0.22,1200,1075.862069,0.37,46.551724,0.285243921,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1494.8
0.23,1200,1075.862069,0.37,46.551724,0.285243921,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1508.2
0.24,1200,1075.862069,0.37,46.551724,0.285243921,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1521.6
0.25,1200,1075.862069,0.37,46.551724,0.285243921,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1535
0.26,1200,1075.862069,0.37,46.551724,0.285243921,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1548.4
0.27,1200,1075.862069,0.37,46.551724,0.285243921,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1561.8
0.28,1200,1075.862069,0.37,46.551724,0.285243921,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1575.2
0.29,1200,1075.862069,0.37,46.551724,0.285243921,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1588.6
0.3,1200,1075.862069,0.37,46.551724,0.285243921,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1602
0.31,1200,1075.862069,0.37,46.551724,0.285243921,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1615.4
0.32,1200,1075.862069,0.37,46.551724,0.285243921,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1628.8
0.33,1200,1075.862069,0.37,46.551724,0.285243921,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1642.2
0.34,1200,1075.862069,0.37,46.551724,0.285243921,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1655.6
0.35,1200,1075.862069,0.37,46.551724,0.285243921,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1669
0.36,1200,1075.862069,0.37,46.551724,0.285243921,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1682.4
0.37,1200,1075.862069,0.37,46.551724,0.285243921,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1695.8
0.38,1200,1075.862069,0.37,46.551724,0.285243921,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1709.2
0.39,1200,1075.862069,0.37,46.551724,0.285243921,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1722.6
0.4,1200,1075.862069,0.37,46.551724,0.285243921,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1736
0.41,1200,1075.862069,0.37,46.551724,0.285243921,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1749.4
0.42,1200,1075.862069,0.37,46.551724,0.285243921,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1762.8
0.43,1200,1075.862069,0.37,46.551724,0.285243921,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1776.2
0.44,1200,1075.862069,0.37,46.551724,0.285243921,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1789.6
0.45,1200,1075.862069,0.37,46.551724,0.285243921,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1803
0.46,1200,1075.862069,0.37,46.551724,0.285243921,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1816.4
0.47,1200,1075.862069,0.37,46.551724,0.285243921,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1829.8
0.48,1200,1075.862069,0.37,46.551724,0.285243921,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1843.2
0.49,1200,1075.862069,0.37,46.551724,0.285243921,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1856.6
0.5,1200,1075.862069,0.37,46.551724,0.285243921,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1870
0.01,1200,1186.206897,0.37,89.655172,0.22999764,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1202.7
0.02,1200,1186.206897,0.37,89.655172,0.22999764,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1205.4
0.03,1200,1186.206897,0.37,89.655172,0.22999764,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1208.1
0.04,1200,1186.206897,0.37,89.655172,0.22999764,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1210.8
0.05,1200,1186.206897,0.37,89.655172,0.22999764,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1213.5
0.06,1200,1186.206897,0.37,89.655172,0.22999764,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1216.2
0.07,1200,1186.206897,0.37,89.655172,0.22999764,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1218.9
0.08,1200,1186.206897,0.37,89.655172,0.22999764,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1221.6
0.09,1200,1186.206897,0.37,89.655172,0.22999764,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1224.3
0.1,1200,1186.206897,0.37,89.655172,0.22999764,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1227
0.11,1200,1186.206897,0.37,89.655172,0.22999764,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1229.7
0.12,1200,1186.206897,0.37,89.655172,0.22999764,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1232.4
0.13,1200,1186.206897,0.37,89.655172,0.22999764,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1235.1
0.14,1200,1186.206897,0.37,89.655172,0.22999764,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1237.8
0.15,1200,1186.206897,0.37,89.655172,0.22999764,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1240.5
0.16,1200,1186.206897,0.37,89.655172,0.22999764,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1243.2
0.17,1200,1186.206897,0.37,89.655172,0.22999764,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1245.9
0.18,1200,1186.206897,0.37,89.655172,0.22999764,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1248.6
0.19,1200,1186.206897,0.37,89.655172,0.22999764,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1251.3
0.2,1200,1186.206897,0.37,89.655172,0.22999764,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1254
0.21,1200,1186.206897,0.37,89.655172,0.22999764,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1256.7
0.22,1200,1186.206897,0.37,89.655172,0.22999764,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1259.4
0.23,1200,1186.206897,0.37,89.655172,0.22999764,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1262.1
0.24,1200,1186.206897,0.37,89.655172,0.22999764,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1264.8
0.25,1200,1186.206897,0.37,89.655172,0.22999764,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1267.5
0.26,1200,1186.206897,0.37,89.655172,0.22999764,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1270.2
0.27,1200,1186.206897,0.37,89.655172,0.22999764,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1272.9
0.28,1200,1186.206897,0.37,89.655172,0.22999764,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1275.6
0.29,1200,1186.206897,0.37,89.655172,0.22999764,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1278.3
0.3,1200,1186.206897,0.37,89.655172,0.22999764,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1281
0.31,1200,1186.206897,0.37,89.655172,0.22999764,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1283.7
0.32,1200,1186.206897,0.37,89.655172,0.22999764,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1286.4
0.33,1200,1186.206897,0.37,89.655172,0.22999764,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1289.1
0.34,1200,1186.206897,0.37,89.655172,0.22999764,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1291.8
0.35,1200,1186.206897,0.37,89.655172,0.22999764,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1294.5
0.36,1200,1186.206897,0.37,89.655172,0.22999764,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1297.2
0.37,1200,1186.206897,0.37,89.655172,0.22999764,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1299.9
0.38,1200,1186.206897,0.37,89.655172,0.22999764,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1302.6
0.39,1200,1186.206897,0.37,89.655172,0.22999764,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1305.3
0.4,1200,1186.206897,0.37,89.655172,0.22999764,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1308
0.41,1200,1186.206897,0.37,89.655172,0.22999764,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1310.7
0.42,1200,1186.206897,0.37,89.655172,0.22999764,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1313.4
0.43,1200,1186.206897,0.37,89.655172,0.22999764,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1316.1
0.44,1200,1186.206897,0.37,89.655172,0.22999764,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1318.8
0.45,1200,1186.206897,0.37,89.655172,0.22999764,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1321.5
0.46,1200,1186.206897,0.37,89.655172,0.22999764,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1324.2
0.47,1200,1186.206897,0.37,89.655172,0.22999764,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1326.9
0.48,1200,1186.206897,0.37,89.655172,0.22999764,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1329.6
0.49,1200,1186.206897,0.37,89.655172,0.22999764,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1332.3
0.5,1200,1186.206897,0.37,89.655172,0.22999764,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1335
0.01,1200,1354.231975,0.37,77.586207,0.23256682,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1202.7
0.02,1200,1354.231975,0.37,77.586207,0.23256682,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1205.4
0.03,1200,1354.231975,0.37,77.586207,0.23256682,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1208.1
0.04,1200,1354.231975,0.37,77.586207,0.23256682,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1210.8
0.05,1200,1354.231975,0.37,77.586207,0.23256682,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1213.5
