Volume Fraction,Matrix Density ,Matrix Elastic Modulus,Matrix Poisson's Ratio,Matrix Yield Strength (MPa),Matrix Hardening Parameter,Temperature ,Fiber Density,Fiber Elastic Modulus 1,Fiber Elastic Modulus 2,Fiber Elastic Modulus 3,Fiber Poisson 1,Fiber Poisson 2,Fiber Poisson 3,Fiber Shear 1,Fiber Shear 2,Fiber Shear 3,Composite Toughness
0.39,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,13.04906332
0.4,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,12.94330987
0.41,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,12.87585686
0.42,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,12.80226291
0.43,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,12.46604042
0.44,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,12.45875998
0.45,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,12.3135086
0.46,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,12.11008755
0.47,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,12.14922128
0.48,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,11.91275131
0.49,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,11.98701651
0.5,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,11.68628319
0.01,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,9.372912074
0.02,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,9.232243646
0.03,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,9.150505366
0.04,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,9.058812428
0.05,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,9.052774938
0.06,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,8.896976388
0.07,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,8.789428404
0.08,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,8.751371868
0.09,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,8.691120344
0.1,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,8.57809246
0.11,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,8.453307778
0.12,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,8.433327726
0.13,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,8.310162676
0.14,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,8.26798292
0.15,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,8.163080196
0.16,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,8.108385394
0.17,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,7.912246836
0.18,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,7.95312456
0.19,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,7.815761354
0.2,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,7.770864736
0.21,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,7.731805476
0.22,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,7.638770056
0.23,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,7.582693252
0.24,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,7.418226222
0.25,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,7.424166378
0.26,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,7.314938146
0.27,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,7.362870386
0.28,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,7.190308688
0.29,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,7.069921382
0.3,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,7.028789294
0.31,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,6.968729782
0.32,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,6.848141086
0.33,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,6.83528718
0.34,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,6.812715438
0.35,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,6.587307418
0.36,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,6.613735738
0.37,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,6.494581348
0.38,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,6.458161136
0.39,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,6.322745372
0.4,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,6.23441388
0.41,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,6.206315332
0.42,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,6.1292319
0.43,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,5.976133394
0.44,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,5.948390054
0.45,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,5.843522376
0.46,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,5.769193774
0.47,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,5.764854306
0.48,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,5.660724756
0.49,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,5.67340036
0.5,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,5.54689381
0.01,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,6.6390253
0.02,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,6.544184624
0.03,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,6.484977482
0.04,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,6.419007204
0.05,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,6.412286494
0.06,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,6.299765166
0.07,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,6.222776332
0.08,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,6.193205982
0.09,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,6.15064626
0.1,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,6.066989982
0.11,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,5.97840335
0.12,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,5.959978584
0.13,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,5.865354832
0.14,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,5.835096556
0.15,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,5.755399624
0.16,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,5.715396018
0.17,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,5.57352658
0.18,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,5.600039382
0.19,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,5.496955138
0.2,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,5.46380025
0.21,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,5.429336368
0.22,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,5.36403502
0.23,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,5.32503453
0.24,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,5.200763762
0.25,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,5.204268784
0.26,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,5.122875802
0.27,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,5.161279244
0.28,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,5.034420492
0.29,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,4.949993046
0.3,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,4.912504646
0.31,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,4.873861662
0.32,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,4.782224718
0.33,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,4.772448078
0.34,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,4.76029496
0.35,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,4.596838128
0.36,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,4.608928438
0.37,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,4.52416334
0.38,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,4.49886427
0.39,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,4.405538246
0.4,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,4.34029216
0.41,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,4.324145548
0.42,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,4.265238304
0.43,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,4.15841712
0.44,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,4.132556404
0.45,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,4.060761196
0.46,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,4.018766386
0.47,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3.998620944
0.48,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3.92602903
0.49,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3.944912502
0.5,1180,2448.770492,0.36,106.557377,0.444529483,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3.859988168
0.01,1180,1652.920082,0.36,79.918033,0.346129167,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,5.469281454
0.02,1180,1652.920082,0.36,79.918033,0.346129167,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,5.417175536
0.03,1180,1652.920082,0.36,79.918033,0.346129167,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,5.380785494
0.04,1180,1652.920082,0.36,79.918033,0.346129167,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,5.336847006
0.05,1180,1652.920082,0.36,79.918033,0.346129167,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,5.342738596
0.06,1180,1652.920082,0.36,79.918033,0.346129167,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,5.268941344
0.07,1180,1652.920082,0.36,79.918033,0.346129167,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,5.212419304
0.08,1180,1652.920082,0.36,79.918033,0.346129167,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,5.196634186
0.09,1180,1652.920082,0.36,79.918033,0.346129167,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,5.168552896
0.1,1180,1652.920082,0.36,79.918033,0.346129167,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,5.112496118
0.11,1180,1652.920082,0.36,79.918033,0.346129167,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,5.044026876
0.12,1180,1652.920082,0.36,79.918033,0.346129167,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,5.034084828
0.13,1180,1652.920082,0.36,79.918033,0.346129167,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,4.965217394
0.14,1180,1652.920082,0.36,79.918033,0.346129167,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,4.945740596
0.15,1180,1652.920082,0.36,79.918033,0.346129167,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,4.882638862
0.16,1180,1652.920082,0.36,79.918033,0.346129167,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,4.853712336
0.17,1180,1652.920082,0.36,79.918033,0.346129167,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,4.737390082
0.18,1180,1652.920082,0.36,79.918033,0.346129167,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,4.767216424
0.19,1180,1652.920082,0.36,79.918033,0.346129167,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,4.681626952
0.2,1180,1652.920082,0.36,79.918033,0.346129167,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,4.65557422
0.21,1180,1652.920082,0.36,79.918033,0.346129167,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,4.637045878
0.22,1180,1652.920082,0.36,79.918033,0.346129167,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,4.579492016
0.23,1180,1652.920082,0.36,79.918033,0.346129167,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,4.550425614
0.24,1180,1652.920082,0.36,79.918033,0.346129167,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,4.44807064
0.25,1180,1652.920082,0.36,79.918033,0.346129167,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,4.456829964
0.26,1180,1652.920082,0.36,79.918033,0.346129167,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,4.38603255
0.27,1180,1652.920082,0.36,79.918033,0.346129167,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,4.422437328
0.28,1180,1652.920082,0.36,79.918033,0.346129167,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,4.316565472
0.29,1180,1652.920082,0.36,79.918033,0.346129167,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,4.24464619
0.3,1180,1652.920082,0.36,79.918033,0.346129167,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,4.214490646
0.31,1180,1652.920082,0.36,79.918033,0.346129167,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,4.18271317
0.32,1180,1652.920082,0.36,79.918033,0.346129167,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,4.104425542
0.33,1180,1652.920082,0.36,79.918033,0.346129167,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,4.10217845
0.34,1180,1652.920082,0.36,79.918033,0.346129167,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,4.089162958
0.35,1180,1652.920082,0.36,79.918033,0.346129167,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3.94963699
0.36,1180,1652.920082,0.36,79.918033,0.346129167,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3.96524733
0.37,1180,1652.920082,0.36,79.918033,0.346129167,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3.89392945
0.38,1180,1652.920082,0.36,79.918033,0.346129167,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3.870630422
0.39,1180,1652.920082,0.36,79.918033,0.346129167,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3.793587676
0.4,1180,1652.920082,0.36,79.918033,0.346129167,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3.734977274
0.41,1180,1652.920082,0.36,79.918033,0.346129167,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3.724826982
0.42,1180,1652.920082,0.36,79.918033,0.346129167,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3.674733432
0.43,1180,1652.920082,0.36,79.918033,0.346129167,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3.582147748
0.44,1180,1652.920082,0.36,79.918033,0.346129167,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3.562871704
0.45,1180,1652.920082,0.36,79.918033,0.346129167,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3.49862371
0.46,1180,1652.920082,0.36,79.918033,0.346129167,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3.45546005
0.47,1180,1652.920082,0.36,79.918033,0.346129167,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3.449003246
0.48,1180,1652.920082,0.36,79.918033,0.346129167,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3.387325758
0.49,1180,1652.920082,0.36,79.918033,0.346129167,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3.399317208
0.5,1180,1652.920082,0.36,79.918033,0.346129167,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3.322775504
0.01,1180,1567.213115,0.36,43.032787,0.277230974,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,2.531157556
0.02,1180,1567.213115,0.36,43.032787,0.277230974,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,2.499130808
0.03,1180,1567.213115,0.36,43.032787,0.277230974,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,2.47631896
0.04,1180,1567.213115,0.36,43.032787,0.277230974,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,2.451758602
0.05,1180,1567.213115,0.36,43.032787,0.277230974,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,2.449196378
0.06,1180,1567.213115,0.36,43.032787,0.277230974,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,2.40220054
0.07,1180,1567.213115,0.36,43.032787,0.277230974,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,2.37169059
0.08,1180,1567.213115,0.36,43.032787,0.277230974,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,2.358188714
0.09,1180,1567.213115,0.36,43.032787,0.277230974,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,2.33904019
0.1,1180,1567.213115,0.36,43.032787,0.277230974,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,2.303405664
0.11,1180,1567.213115,0.36,43.032787,0.277230974,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,2.265607406
0.12,1180,1567.213115,0.36,43.032787,0.277230974,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,2.256768324
0.13,1180,1567.213115,0.36,43.032787,0.277230974,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,2.217220594
0.14,1180,1567.213115,0.36,43.032787,0.277230974,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,2.19854874
0.15,1180,1567.213115,0.36,43.032787,0.277230974,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,2.166692144
0.16,1180,1567.213115,0.36,43.032787,0.277230974,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,2.151446858
0.17,1180,1567.213115,0.36,43.032787,0.277230974,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,2.09186907
0.18,1180,1567.213115,0.36,43.032787,0.277230974,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,2.100044388
0.19,1180,1567.213115,0.36,43.032787,0.277230974,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,2.05701063
0.2,1180,1567.213115,0.36,43.032787,0.277230974,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,2.041111494
0.21,1180,1567.213115,0.36,43.032787,0.277230974,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,2.02484621
0.22,1180,1567.213115,0.36,43.032787,0.277230974,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,2.000144016
0.23,1180,1567.213115,0.36,43.032787,0.277230974,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1.986051828
0.24,1180,1567.213115,0.36,43.032787,0.277230974,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1.93205155
0.25,1180,1567.213115,0.36,43.032787,0.277230974,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1.935645064
0.26,1180,1567.213115,0.36,43.032787,0.277230974,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1.902589814
0.27,1180,1567.213115,0.36,43.032787,0.277230974,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1.916736784
0.28,1180,1567.213115,0.36,43.032787,0.277230974,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1.868530572
0.29,1180,1567.213115,0.36,43.032787,0.277230974,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1.833179524
0.3,1180,1567.213115,0.36,43.032787,0.277230974,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1.79822086
0.31,1180,1567.213115,0.36,43.032787,0.277230974,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1.802071474
0.32,1180,1567.213115,0.36,43.032787,0.277230974,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1.761490948
0.33,1180,1567.213115,0.36,43.032787,0.277230974,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1.762184442
0.34,1180,1567.213115,0.36,43.032787,0.277230974,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1.758302664
0.35,1180,1567.213115,0.36,43.032787,0.277230974,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1.693813194
0.36,1180,1567.213115,0.36,43.032787,0.277230974,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1.693660124
0.37,1180,1567.213115,0.36,43.032787,0.277230974,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1.658643882
0.38,1180,1567.213115,0.36,43.032787,0.277230974,393,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,1.65504825
